user,U1001,U1002,U1003,U1004,U1005,U1006,U1007,U1008,U1009,U1010,U1011,U1012,U1013,U1014,U1015,U1016,U1017,U1018,U1019,U1020,U1021,U1022,U1023,U1024,U1025,U1026,U1027,U1028,U1029,U1030,U1031,U1032,U1033,U1034,U1035,U1036,U1037,U1038,U1039,U1040,U1041,U1042,U1043,U1044,U1045,U1046,U1047,U1048,U1049,U1050,U1051,U1052,U1053,U1054,U1055,U1056,U1057,U1058,U1059,U1060,U1061,U1062,U1063,U1064,U1065,U1066,U1067,U1068,U1069,U1070,U1071,U1072,U1073,U1074,U1075,U1076,U1077,U1078,U1079,U1080,U1081,U1082,U1083,U1084,U1085,U1086,U1087,U1088,U1089,U1090,U1091,U1092,U1093,U1094,U1095,U1096,U1097,U1098,U1099,U1100,U1101,U1102,U1103,U1104,U1105,U1106,U1107,U1108,U1109,U1110,U1111,U1112,U1113,U1114,U1115,U1116,U1117,U1118,U1119,U1120,U1121,U1122,U1123,U1124,U1125,U1126,U1127,U1128,U1129,U1130,U1131,U1132,U1133,U1134,U1135,U1136,U1137,U1138
U1066,-0.04565834554320801,-0.05136240126390383,-0.0508919438881148,-0.047705399077829655,-0.045851279440843336,-0.04864329181308405,-0.0484896972022496,-0.04955733755796614,-0.045573025257056116,-0.03958946452850414,-0.027402974465056736,-0.03693508243875834,-0.0516431784352748,-0.0516431784352748,-0.03585657370517928,-0.05687136735320729,-0.022437612009258593,-0.043088874035420686,0.0,-0.0319567133725903,-0.029103361972031706,-0.04955733755796611,-0.016672070528253678,-0.059947003631494036,-0.05263073817254728,-0.027980254151523158,-0.054663038780925294,-0.035668561495867626,-0.04640031496818915,-0.027980254151523137,0.0,-0.04565834554320801,-0.05018976849752119,-0.029103361972031706,-0.04000924765042013,-0.051643178435274766,-0.045851279440843336,-0.027402974465056733,-0.027402974465056733,0.6577384003331299,-0.040009247650420125,-0.03615031826823818,-0.03787166418586824,-0.032721118711345865,-0.045851279440843336,-0.048489697202249625,0.0,-0.04077932563356911,0.0,0.0,-0.033738760012018046,-0.0319567133725903,-0.05558822602976928,-0.05089194388811477,-0.053939484559168846,-0.051643178435274766,-0.054663038780925294,-0.05208218542997689,-0.050189768497521166,-0.03272111871134586,-0.07217397371360867,0.0,-0.03566856149586763,-0.03182605162902242,-0.03585657370517928,0.9999999999999994,-0.035856573705179286,-0.03787166418586822,-0.016672070528253678,-0.02740297446505672,-0.05687136735320732,-0.022437612009258565,0.0,0.18108758560375293,-0.051643178435274814,-0.032721118711345865,-0.03272111871134587,-0.04000924765042012,-0.0319567133725903,-0.039165942700275395,-0.0416532772043631,-0.01667207052825368,-0.04634748827038931,-0.05325702776137709,-0.04517320019372005,-0.04902569347247025,-0.045658345543208016,-0.05263073817254729,-0.060385687246693825,-0.05325702776137709,-0.04255511797561072,-0.03182605162902242,0.7102803862699083,0.0,-0.051643178435274814,-0.054206187629984144,-0.06122010376120466,-0.056613221666869086,-0.048489697202249625,-0.041653277204363084,-0.046347488270389335,-0.03787166418586822,-0.042486297064284466,-0.04848969720224962,0.0,-0.05687136735320729,-0.029103361972031744,-0.05136240126390383,-0.05325702776137709,0.5749568002136495,-0.046347488270389314,-0.037871664185868216,-0.035668561495867654,-0.02366979011616764,-0.04297694798419329,-0.04770539907782967,-0.03585657370517928,-0.016672070528253667,-0.033738760012018074,-0.042555117975610735,0.811660428331106,-0.0597056733406648,-0.046400314968189145,-0.05164317843527477,-0.051643178435274814,-0.04360143242209367,-0.033738760012018074,0.0,-0.01667207052825368,-0.016672070528253678,-0.03272111871134586,-0.05208218542997689,0.13395707424043765,-0.06285594744451842,0.0,-0.0520821854299769,-0.057571461677105425,-0.02798025415152315
U1067,-0.045658345543208016,-0.051362401263903824,-0.05089194388811477,-0.04770539907782967,-0.045851279440843336,-0.04864329181308403,-0.0484896972022496,-0.04955733755796615,-0.04557302525705608,-0.03958946452850413,-0.027402974465056743,-0.036935082438758336,-0.051643178435274814,-0.051643178435274835,-0.035856573705179286,-0.05687136735320729,-0.022437612009258603,-0.04308887403542065,0.0,-0.03195671337259029,-0.029103361972031762,-0.049557337557966125,0.34455612425057536,-0.05994700363149405,-0.05263073817254727,-0.027980254151523158,-0.0546630387809253,0.4059421998815409,-0.046400314968189124,-0.02798025415152315,0.0,-0.045658345543208016,-0.050189768497521194,-0.029103361972031724,-0.04000924765042015,-0.051643178435274745,-0.045851279440843336,-0.027402974465056726,-0.027402974465056743,-0.03182605162902245,-0.04000924765042014,-0.036150318268238224,0.2903494254249895,-0.032721118711345844,-0.04585127944084334,-0.048489697202249625,0.0,-0.04077932563356908,0.0,0.0,-0.03373876001201808,-0.03195671337259034,-0.05558822602976928,-0.05089194388811479,-0.05393948455916885,-0.051643178435274745,-0.054663038780925294,-0.052082185429976884,-0.05018976849752123,0.16983818759698588,-0.07217397371360869,0.0,0.40594219988154107,-0.03182605162902244,-0.03585657370517928,-0.035856573705179286,0.9999999999999998,0.29034942542499,-0.01667207052825365,-0.02740297446505675,-0.0568713673532073,-0.022437612009258565,0.0,-0.029103361972031724,-0.051643178435274835,-0.03272111871134586,-0.03272111871134587,-0.040009247650420125,-0.03195671337259032,0.0669084854463038,-0.0416532772043631,0.34455612425057536,-0.04634748827038934,-0.053257027761377085,-0.04517320019372005,-0.049025693472470246,0.2511209004876444,-0.05263073817254729,-0.060385687246693825,-0.053257027761377064,-0.042555117975610735,-0.03182605162902243,-0.04770539907782967,0.0,-0.051643178435274835,-0.05420618762998418,-0.06122010376120466,-0.05661322166686912,-0.04848969720224961,-0.04165327720436308,-0.04634748827038935,-0.03787166418586823,0.4689228342650667,-0.04848969720224962,0.0,-0.05687136735320732,0.6014694807553215,-0.05136240126390381,-0.05325702776137708,-0.032721118711345865,-0.04634748827038937,-0.03787166418586823,-0.03566856149586764,-0.02366979011616764,-0.04297694798419329,-0.04770539907782967,-0.03585657370517928,-0.01667207052825366,-0.03373876001201804,-0.04255511797561076,-0.029103361972031706,-0.0597056733406648,0.28871307091317666,-0.051643178435274745,-0.051643178435274814,-0.04360143242209367,-0.03373876001201807,0.0,-0.01667207052825364,-0.016672070528253674,-0.03272111871134585,-0.05208218542997687,-0.04557302525705604,-0.06285594744451839,0.0,-0.05208218542997686,-0.057571461677105425,-0.027980254151523155
U1068,-0.04822428221704122,-0.054248898080448985,-0.05375200164254214,-0.05038637736509181,-0.04842805873627572,-0.05137697839139087,-0.0512147519731584,-0.052342392259021354,-0.04813416704731099,-0.04181433837626493,-0.028942984211696828,-0.039010783637589135,-0.054545454545454584,-0.054545454545454564,-0.03787166418586822,-0.06006746054157169,-0.023698575166000945,-0.045510409919085955,0.0,-0.033752637027780745,-0.03073893117471364,-0.0523423922590214,0.4402254531628118,-0.0633159433789691,-0.05558851379146568,-0.029552706228277128,-0.05773502691896256,0.38211272889222503,-0.04900794931055976,-0.029552706228277107,0.0,-0.048224282217041205,-0.05301036495380572,-0.03073893117471362,-0.04225771273642582,-0.0545454545454546,-0.04842805873627573,-0.028942984211696842,-0.02894298421169682,-0.03361463227264074,-0.04225771273642582,-0.038181916792267755,0.16800000000000012,-0.034560000902791856,-0.048428058736275724,-0.05121475197315842,0.0,-0.04307106805069939,0.0,0.0,-0.035634832254989895,-0.03375263702778076,-0.05871220842786418,-0.05375200164254214,-0.05697080993794444,-0.0545454545454546,-0.057735026918962554,-0.055009133133802325,-0.05301036495380571,0.22217143437509093,-0.07623005248397867,0.0,0.10225551899932776,-0.03361463227264072,-0.03787166418586823,-0.03787166418586822,0.29034942542499,0.9999999999999992,-0.017609018126512468,-0.028942984211696818,-0.06006746054157173,-0.023698575166000945,0.0,-0.030738931174713626,-0.054545454545454564,-0.03456000090279187,-0.03456000090279186,-0.04225771273642582,-0.03375263702778075,0.09307578419910333,-0.04399413450640602,0.44022545316281175,-0.04895215382447745,-0.05625000000000008,-0.047711872361369784,-0.05178087050187163,0.32792511907588034,-0.05558851379146568,-0.0637792804143281,-0.05625000000000008,-0.04494665749754952,-0.033614632272640756,-0.05038637736509181,0.0,-0.05454545454545459,-0.05725250135716105,-0.06466058999757289,-0.05979480742015487,-0.05121475197315842,-0.043994134506406025,-0.048952153824477436,-0.04000000000000002,0.6033055824825165,-0.051214751973158404,0.0,-0.06006746054157174,0.23566513900613797,-0.054248898080448985,-0.056250000000000064,-0.03456000090279192,-0.048952153824477464,-0.04,-0.03767308594712074,-0.024999999999999988,-0.04539219377661269,-0.05038637736509182,-0.037871664185868216,-0.017609018126512478,-0.03563483225498988,-0.044946657497549475,-0.030738931174713626,-0.0630610506553277,0.517306131611464,-0.054545454545454584,-0.05454545454545455,-0.04605177338720018,-0.03563483225498991,0.0,-0.01760901812651246,-0.017609018126512468,-0.034560000902791856,-0.05500913313380233,-0.048134167047310966,-0.06638836586217209,0.0,-0.05500913313380233,-0.06080689921050603,-0.0295527062282771
U1069,-0.02122955649244828,-0.023881745741048854,-0.023662999281496334,-0.022181365808779982,-0.021319264102972246,-0.022617453594485994,-0.022546037396004692,0.27650944022223983,-0.02118988550101698,-0.01840773606039437,-0.01274143834047838,-0.017173539905094088,-0.024012297445244295,-0.02401229744524429,0.3445561242505754,-0.026443225037252722,-0.010432715991765703,-0.020034840830254957,0.0,-0.014858769930994687,-0.013532059906128774,-0.023042453351853346,-0.007751937984496133,-0.027873289866437615,-0.02447147867449521,-0.013009853491530722,-0.025416428388767426,-0.016584651333112776,-0.021574546693821296,-0.01300985349153072,0.0,-0.02122955649244828,-0.023336511934115192,-0.013532059906128793,-0.018602920739016975,-0.024012297445244343,0.4405981247947594,-0.012741438340478377,-0.012741438340478382,-0.014798016725124527,-0.018602920739016975,-0.016808651622500892,-0.017609018126512464,-0.015214192058738732,-0.02131926410297226,-0.0225460373960047,0.0,-0.01896098045082547,0.0,0.0,-0.015687360177833738,0.3070812452405564,-0.025846608561345928,-0.023662999281496344,-0.025080000621983983,-0.024012297445244305,-0.025416428388767426,-0.0242164205619216,-0.023336511934115192,-0.015214192058738724,-0.03355840939938444,0.0,-0.016584651333112776,-0.014798016725124532,-0.016672070528253667,-0.016672070528253678,-0.01667207052825365,-0.017609018126512468,0.9999999999999999,-0.01274143834047838,-0.026443225037252722,-0.010432715991765727,0.0,-0.013532059906128789,-0.02401229744524429,-0.01521419205873873,-0.01521419205873873,-0.018602920739016975,-0.014858769930994687,-0.018210813012237537,-0.0193673377995883,-0.007751937984496134,-0.02154998410067622,-0.02476268174040821,-0.021003980631530247,-0.022795257181851308,-0.02122955649244826,-0.024471478674495197,-0.028077262622795657,-0.02476268174040819,-0.019786662665012392,-0.014798016725124527,-0.022181365808779985,0.0,-0.024012297445244288,-0.025204008354660752,-0.028465237533456318,-0.026323196193320766,-0.022546037396004696,-0.019367337799588293,-0.02154998410067623,-0.017609018126512468,-0.019754663314018053,-0.022546037396004692,0.0,-0.026443225037252726,-0.013532059906128753,-0.023881745741048847,-0.02476268174040819,-0.015214192058738732,0.4094496979128486,-0.017609018126512468,-0.016584651333112772,-0.01100563632907032,-0.019982799075363492,-0.022181365808779985,-0.01667207052825367,-0.007751937984496137,-0.015687360177833738,-0.0197866626650124,-0.013532059906128796,-0.027761079601664684,-0.021574546693821313,-0.024012297445244284,-0.02401229744524431,-0.020273162808331337,-0.015687360177833738,0.0,-0.007751937984496134,-0.007751937984496143,0.5498843701229857,-0.024216420561921602,-0.021189885501016976,-0.029225848446413263,0.0,-0.0242164205619216,-0.026768744760370455,-0.013009853491530724
U1070,-0.03489386597070591,-0.03925312501610967,-0.038893583372180025,-0.03645830311406131,-0.035041313485178874,-0.03717507686066785,-0.03705769394412741,-0.037873625818882456,-0.03482866092233756,-0.030255793386169638,-0.020942408376963408,-0.02822721237271659,-0.03946770574322302,-0.03946770574322302,-0.0274029744650567,-0.043463289052285844,-0.017147687171731898,-0.03293017689389894,0.0,-0.024422551014954837,-0.022241909991854335,-0.03787362581888252,-0.01274143834047838,-0.045813808739154895,-0.04022243692545211,-0.02138358774444845,-0.04177559931443564,0.2258626744387783,-0.03546090757857925,-0.021383587744448453,0.0,-0.03489386597070591,-0.03835695389785726,-0.022241909991854332,-0.03057660781381981,-0.039467705743223,-0.035041313485178874,-0.0209424083769634,-0.02094240837696341,-0.024322694278725864,-0.030576607813819816,-0.027627465372273306,0.7235746052924215,-0.025006739012143345,-0.035041313485178936,-0.037057693944127404,0.0,-0.031165131064307877,0.0,0.0,-0.025784459683566015,-0.02442255101495483,-0.042482663039038235,-0.03889358337218004,-0.04122263131403771,-0.039467705743223,-0.04177559931443564,-0.03980321179476931,-0.03835695389785725,-0.025006739012143345,-0.05515813013751545,0.0,0.09930169307222167,-0.024322694278725878,-0.02740297446505674,-0.02740297446505672,-0.02740297446505675,-0.028942984211696818,-0.01274143834047838,1.0000000000000002,-0.043463289052285844,-0.017147687171731908,0.0,-0.022241909991854315,-0.039467705743223024,-0.02500673901214335,-0.025006739012143352,-0.030576607813819826,-0.024422551014954833,0.45646485585145335,-0.03183303851065444,-0.01274143834047838,-0.03542053538176013,-0.040701071547698725,-0.03452309921164053,-0.03746732293508975,-0.03489386597070586,-0.040222436925452104,-0.046149067651632174,-0.040701071547698725,-0.03252225995800299,-0.02432269427872588,-0.03645830311406131,0.0,-0.03946770574322302,-0.0414264560715117,-0.046786760885468945,-0.04326600417757498,-0.03705769394412738,-0.03183303851065444,-0.03542053538176013,-0.02894298421169681,0.20203346717411647,-0.037057693944127376,0.0,-0.043463289052285844,-0.022241909991854273,-0.039253125016109676,-0.040701071547698725,-0.025006739012143345,-0.03542053538176016,-0.02894298421169684,-0.027259288294335344,-0.018089365132310572,-0.03284463869526965,-0.03645830311406131,-0.027402974465056726,-0.012741438340478377,-0.025784459683566033,-0.03252225995800298,-0.02224190999185429,-0.04562937483725418,0.3486989245226955,-0.039467705743223,-0.03946770574322297,-0.03332189375165939,-0.025784459683566015,0.0,-0.01274143834047838,-0.012741438340478386,-0.02500673901214335,-0.03980321179476933,-0.03482866092233755,-0.04803693562473008,0.0,-0.03980321179476932,-0.04399832809529799,-0.021383587744448453
U1071,0.3758826291008735,0.20671010072056592,-0.021931959737836747,0.1741485521668679,0.22740605155852897,-0.0036739102646072405,0.16114162393445144,-0.07860186454175588,0.17178811165788518,0.15932943162280724,-0.04346328905228583,-0.05858196767116682,-0.08191017346577963,-0.014301776319421849,-0.05687136735320731,0.282061771323379,-0.0355878307168808,0.14319353463095202,0.0,-0.05068587982100527,-0.046160238385679946,0.11603132384735386,-0.026443225037252722,0.33655548750666703,0.03811392997013708,-0.044378900381592326,0.020642836019770065,-0.05657316509019787,0.12888785626125845,-0.044378900381592326,0.0,0.06207236076895169,0.16679132407965455,-0.04616023838567993,-0.06345783730930829,0.2561318122660091,-0.07272376268115391,0.22559516698567433,-0.04346328905228583,-0.05047863994140721,-0.06345783730930829,-0.05733726950802801,-0.06006746054157169,-0.05189828726362836,0.1898898247785686,-0.07690850233235183,0.0,-0.06467924201546844,0.0,0.0,-0.053512347009553325,-0.05068587982100527,0.42890423706632985,0.3307882174892278,0.2489378866116446,0.03077048844481663,0.2889997042767804,-0.08260647334851838,0.22839039263179958,-0.05189828726362834,-0.04116539826175157,0.0,-0.05657316509019788,0.07451608753255355,-0.0568713673532073,-0.05687136735320732,-0.0568713673532073,-0.06006746054157173,-0.026443225037252722,-0.043463289052285844,0.9999999999999998,-0.0355878307168808,0.0,-0.04616023838567994,0.05330662082693589,0.31527326888721163,0.1316874908117917,-0.06345783730930828,-0.050685879821005274,-0.06212028883061655,0.34291087773706097,-0.026443225037252722,-0.07351078920691866,0.14793399880401958,0.05507656533651588,-0.008992495191590151,-0.07241775423044344,0.0381139299701371,0.05244902763221563,0.14793399880401958,-0.06749578939273976,0.19951081500651419,-0.07566454335525985,0.0,-0.08191017346577961,0.047081716917906954,-0.09709993595684889,0.25762055318677035,0.1611416239344514,-0.06606539846310348,0.20653031253372392,-0.060067460541571756,-0.06738663397365835,0.3595167291567874,0.0,0.49478420944978546,-0.046160238385679966,0.1346663658849798,0.5546407628875784,-0.051898287263628294,-0.0735107892069187,0.16304025004140904,-0.05657316509019786,-0.03754216283848232,-0.06816484521430147,0.29905509992793167,-0.05687136735320728,-0.026443225037252736,-0.05351234700955331,0.016070426045890436,-0.04616023838567994,0.05823040373027113,-0.07359457653588476,0.1434511503554129,0.17162131583306203,-0.06915532702012618,-0.05351234700955333,0.0,-0.026443225037252722,-0.026443225037252726,-0.05189828726362834,0.3009235814838882,-0.07228242949539436,-0.046028729914416915,0.0,0.17308022987308605,0.16562816146684248,-0.04437890038159233
U1072,-0.028571169423674842,-0.032140539720806084,-0.03184614628121973,-0.02985213378322788,-0.02869189975262845,-0.030439029605259557,-0.030342916231099706,-0.031011002932968098,-0.028517779395588604,-0.024773506025662775,-0.017147687171731926,-0.023112499708000073,-0.03231623886272855,-0.03231623886272854,-0.022437612009258607,-0.0355878307168808,-0.014040561622464913,-0.02696329675757429,0.0,-0.019997235141340188,-0.018211721774161988,-0.031011002932968094,-0.010432715991765729,-0.037512441084318955,-0.03293421431133319,-0.01750892574773923,-0.034205946878753064,-0.02231996147632633,-0.02903546426169654,-0.01750892574773922,0.0,-0.02857116942367484,-0.031406752960872635,-0.018211721774161988,0.4089244291645469,-0.03231623886272849,-0.02869189975262844,-0.01714768717173192,-0.017147687171731926,0.3252860465828513,-0.025036189540686576,-0.022621425627088798,-0.02369857516600096,-0.020475569478296818,-0.02869189975262844,-0.030342916231099713,0.0,-0.025518073591986008,0.0,0.0,-0.02111236876806781,-0.019997235141340188,-0.03478489211474129,-0.03184614628121976,-0.03375317553955822,-0.03231623886272851,-0.034205946878753064,-0.03259095190969914,-0.03140675296087263,-0.020475569478296818,-0.0451635907174941,0.0,-0.02231996147632633,-0.019915472239766425,-0.022437612009258603,-0.022437612009258565,-0.022437612009258565,-0.023698575166000945,-0.010432715991765727,-0.017147687171731908,-0.0355878307168808,1.0000000000000007,0.0,-0.018211721774161988,-0.032316238862728545,-0.020475569478296818,-0.020475569478296818,-0.02503618954068657,-0.01999723514134019,-0.024508482977521503,-0.026064957586580437,-0.010432715991765729,-0.029002407423675467,-0.03332612132718876,-0.02826758483666409,-0.030678321293739118,-0.02857116942367484,-0.032934214311333226,-0.037786951773310117,-0.033326121327188776,-0.026629293529154403,-0.019915472239766425,-0.02985213378322789,0.0,-0.032316238862728545,-0.033920067671356254,-0.03830909630838619,-0.035426293454577235,-0.030342916231099713,-0.026064957586580433,-0.02900240742367546,-0.02369857516600094,-0.026586228150985266,-0.030342916231099706,0.0,-0.035587830716880806,-0.018211721774162002,-0.032140539720806084,-0.033326121327188776,-0.020475569478296825,-0.029002407423675457,-0.023698575166000945,-0.022319961476326346,-0.014811609478750577,-0.026893257904118353,-0.029852133783227902,0.6257600682582105,-0.01043271599176572,-0.02111236876806785,-0.026629293529154392,-0.018211721774162005,-0.03736142622505686,-0.02903546426169653,-0.032316238862728504,-0.03231623886272854,-0.02728403532860511,-0.021112368768067817,0.0,-0.010432715991765732,-0.010432715991765713,-0.020475569478296814,-0.03259095190969916,-0.02851777939558859,-0.03933274196331636,0.0,-0.03259095190969915,-0.03602592178879047,-0.017508925747739223
U1073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U1074,-0.03705907230048988,-0.04168882860997435,-0.0413069769748299,-0.0387205846492176,-0.03721566911048416,-0.03948183506844279,-0.03935716840082358,-0.040223729829248024,-0.03698982120048649,-0.03213320173660482,-0.0222419099918543,-0.02997874483268733,-0.041916724329154914,-0.04191672432915492,-0.029103361972031706,-0.04616023838567992,-0.018211721774162016,-0.034973533955894635,0.0,-0.025937999664051033,-0.02362204724409451,-0.04022372982924802,-0.013532059906128793,-0.04865661064470484,-0.04271828748851205,-0.022710465069438506,-0.044367825470805713,-0.028950759901690343,-0.03766129952177866,-0.022710465069438492,0.0,-0.03705907230048988,-0.04073704899653713,-0.02362204724409451,-0.03247392308514532,-0.041916724329154886,-0.03721566911048416,-0.0222419099918543,-0.0222419099918543,-0.025831946697300257,-0.03247392308514532,-0.02934178280990405,-0.030738931174713633,-0.026558437228723968,-0.03721566911048417,-0.03935716840082359,0.0,-0.03309896491079636,0.0,0.0,-0.027384416402715002,-0.02593799966405105,-0.0451187633494889,-0.04130697697482988,-0.043780545141254096,-0.041916724329154886,-0.044367825470805713,-0.04227304893451516,-0.040737048996537135,-0.02655843722872396,-0.05858075841874564,0.0,-0.028950759901690343,-0.02583194669730025,-0.029103361972031703,0.18108758560375293,-0.029103361972031724,-0.030738931174713626,-0.013532059906128789,-0.022241909991854315,-0.04616023838567994,-0.018211721774161988,0.0,0.9999999999999997,-0.04191672432915493,-0.026558437228723968,-0.02655843722872398,-0.0324739230851453,0.16139199790965097,-0.031789445828097104,-0.033808316817087666,-0.013532059906128793,-0.03761842218161514,-0.043226621964440985,-0.03666529901832165,-0.03979221536309474,-0.037059072300489895,-0.04271828748851205,-0.049012672775719746,-0.043226621964440964,-0.03454030528376496,-0.025831946697300247,0.2968578156440016,0.0,-0.04191672432915492,-0.04399701746994928,-0.04968993564129417,-0.04595071174733486,-0.03935716840082358,0.21036286019521216,-0.03761842218161513,-0.03073893117471363,-0.034484446073399774,-0.03935716840082358,0.0,-0.046160238385679946,-0.023622047244094533,-0.04168882860997435,-0.043226621964440964,-0.026558437228723978,-0.03761842218161514,-0.030738931174713623,-0.028950759901690347,-0.01921183198419602,-0.034882688009214007,-0.0387205846492176,-0.029103361972031703,-0.013532059906128787,-0.027384416402714978,-0.034540305283764984,-0.023622047244094495,-0.04846073239748113,-0.03766129952177866,-0.041916724329154886,-0.041916724329154914,-0.03538955731556634,0.26928009462669716,0.0,-0.013532059906128798,-0.013532059906128796,-0.026558437228723968,-0.04227304893451515,-0.03698982120048645,-0.05101768522597533,0.0,-0.042273048934515146,-0.04672847724448726,-0.0227104650694385
U1075,0.16220894927550225,0.06340780295117418,-0.07329818405801203,0.010688019441080068,0.6016819418749404,-0.07005951598826021,0.08147801450275198,-0.07137598944412005,-0.06563750051906045,0.08417172010806573,-0.039467705743223024,-0.05319652314216694,0.011570247933884293,0.6132231404958677,-0.0516431784352748,0.18852341511965146,-0.03231623886272854,0.27409678701267665,0.0,-0.046026323219700994,-0.041916724329154935,0.17606077396216283,-0.02401229744524429,0.21297180954744147,0.0014863238981674882,-0.040299144856741506,-0.01049727762162957,-0.05137238992789193,-0.06682902178712687,-0.04029914485674148,0.0,-0.06576038484141984,-0.07228686130064418,-0.04191672432915492,-0.05762415373148978,-0.0743801652892562,0.029350338628045848,-0.03946770574322302,-0.039467705743223024,-0.045838134917237344,-0.05762415373148978,-0.05206625017127431,-0.054545454545454584,-0.047127273958352554,0.07704463889862047,-0.069838298145216,0.0,-0.05873327461459013,0.0,0.0,-0.04859295307498626,-0.046026323219701,0.0660161195241535,0.3003788327083237,-0.0422510791405808,0.4269972451790633,-0.07872958216222171,0.3313050063740367,-0.07228686130064418,-0.047127273958352554,-0.04181899430939268,0.0,-0.051372389927891914,0.11306739946251874,-0.0516431784352748,-0.051643178435274814,-0.051643178435274835,-0.054545454545454564,-0.02401229744524429,-0.039467705743223024,0.05330662082693589,-0.032316238862728545,0.0,-0.04191672432915493,1.0000000000000004,0.18626493993063142,-0.04712727395835255,0.09219864597038363,-0.046026323219701,-0.05640956618127485,0.11331822524377305,-0.024012297445244295,-0.06675293703337828,-0.07670454545454546,0.3377009147655394,0.016811970942166146,-0.06576038484141984,0.19470843065994675,-0.08697174601953829,0.03409090909090909,-0.06129089658756747,-0.04583813491723736,-0.06870869640694331,0.0,-0.0743801652892562,-0.0780715927597651,-0.08817353181487213,-0.08153837375475664,0.131916785385408,-0.05999200159964453,0.11125489505563049,-0.054545454545454564,-0.06119177583406436,0.031039243620095986,0.0,0.22232761369283047,-0.04191672432915492,-0.07397577010970317,-0.07670454545454544,-0.047127273958352534,-0.0667529370333783,-0.054545454545454564,0.20304325542928703,-0.0340909090909091,0.23071238985633719,-0.06870869640694331,-0.0516431784352748,-0.024012297445244284,-0.04859295307498626,0.1511842115826664,-0.04191672432915492,0.043619303812973666,-0.0668290217871269,0.2837465564738292,0.40909090909090917,0.20932624266909178,-0.04859295307498627,0.0,-0.024012297445244295,-0.02401229744524429,-0.047127273958352554,0.04688278392085424,-0.06563750051906043,-0.09052958981205285,0.0,-0.07501245427336681,-0.08291849892341731,-0.040299144856741485
